node_id	satisfiable	inferred_parents
plasma_12_hete	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_17_hydroxypregnenolone	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_17ohp	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_18_hydroxycortisone	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_1_methylhistidine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_25oh_vitamin_d	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_27_hydroxycholesterol	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_2_aminoadipate	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_2_hydroxybutyrate	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_3_hydroxyanthranilate	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_3_hydroxybutyrate	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_3_hydroxybutyrylcarnitine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_3_hydroxyhexadecanoylcarnitine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_3_hydroxyhexanoylcarnitine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_3_hydroxyisovalerylcarnitine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_3_hydroxykynurenine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_3_hydroxylinoleylcarnitine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_3_hydroxypalmitoleylcarnitine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_3_ketoacyl_coa_thiolase	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_3_methyl_2_oxovalerate	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_3_methylhistidine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_4_hydroxybutyrate	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_4_hydroxyphenylacetate	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_4_hydroxyphenyllactate	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_4_methyl_2_oxopentanoate	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_5_hydroxymethyluracil	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_5_methyltetrahydrofolate	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_5_oxoproline	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_7_dehydrocholesterol	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_8_9_cholestenol	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_8_dehydrocholesterol	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_ace	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_acetaldehyde	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_acetoacetate	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_acetylcarnitine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_acid_phosphatase	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_aconitate	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_activin	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_activin_a	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_acylcarnitine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_adenosylcobalamin	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_adiponectin	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_adrenic_acid	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_alanine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_albumin	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_aldolase	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_allantoin	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_allergen_specific_ige	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_alloisoleucine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_alpha1_antitrypsin	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_alpha_aminoadipate	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_alpha_aminobutyrate	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_alpha_fetoprotein	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_alpha_globulin	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_alpha_ketoglutarate	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_alt	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_amh	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_amino_acids	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_aminoadipic_semialdehyde	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_ammonia	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_amylase	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_amylin	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_anandamide	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_androgen	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_androstenedione	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_angiotensinogen	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_anhydroglucitol	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_apolipoprotein	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_apolipoprotein_a1	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_apolipoprotein_a2	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_apolipoprotein_a4	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_apolipoprotein_b	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_apolipoprotein_c2	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_apolipoprotein_c3	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_apolipoprotein_e	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_arabinitol	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_arachidonic_acid	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_arginine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_argininosuccinate	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_asparagine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_aspartate	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_aspartylglucosamine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_ast	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_beta2_microglobulin	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_beta_alanine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_beta_aminoisobutyrate	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_beta_carotene	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_beta_ctx	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_beta_hcg	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_beta_hexosaminidase	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_bicarbonate	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_bile_acids	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_bile_alcohol	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_biliverdin	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_biotin	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_bnp	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_bradykinin	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_branched_chain_amino_acids	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_butyrylcarnitine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_c12_acylcarnitine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_c16_acylcarnitine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_c18_acylcarnitine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_c4_acylcarnitine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_c5_acylcarnitine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_ca125	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_ca19_9	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_calcitonin	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_calcium	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_calprotectin	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_carnitine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_carnosine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_catecholamines	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_cathepsin_d	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_cbg	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_cck	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_cd46	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_cea	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_ceruloplasmin	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_cfhr1	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_chi3l1	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_chloride	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_cholecystokinin	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_cholestane_triol	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_cholestanol	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_cholesterol_esters	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_cholesterol_sulfate	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_cholinesterase_activity	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_chylomicron	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_chylomicrons	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_citrulline	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_ck_mb	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_ck_mm	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_comp	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_conjugated_bilirubin	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_copper	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_corticosterone	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_cortisone	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_cotinine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_creatine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_creatine_kinase	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_creatine_kinase_bb	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_creatinine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_cystatin_c	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_cystine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_d_glycerate	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_d_threitol	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_decadienoylcarnitine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_decanoylcarnitine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_decenoylcarnitine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_deoxycorticosterone	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_deoxypyridinoline	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_deoxyuridine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_desmosterol	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_dhea	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_dheas	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_dihydrotestosterone	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_dihydrothymine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_dihydrouracil	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_dimethylglycine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_dimethylsterol	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_dnajb9	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_doc	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_dodecanoylcarnitine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_dodecenoylcarnitine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_dopa	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_dopac	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_e_selectin	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_epa	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_erythritol	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_estriol	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_estrone	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_ethanol	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_ethanolamine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_farnesol	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_fetuin_a	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_fgf21	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_fibrinogen	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_fibronectin	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_ficolin_3	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_folate	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_free_carnitine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_free_fatty_acids	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_fumarate	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_gaba	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_galactitol	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_galactose	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_galectin_3	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_gdf15	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_ggt	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_globotriaosylceramide	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_globulin	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_glucagon	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_glucose	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
plasma_glucosylsphingosine	true	https://w3id.org/physiomap/ContinuantTrait|https://w3id.org/physiomap/MapVariable|https://w3id.org/physiomap/Trait
